sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,decile_score,score_text,two_year_recid
1,1,0,1,0,1,1,0,436,9,2,1
1,23,1,0,0,0,1,0,58,1,0,1
0,7,1,0,0,0,1,1,44,4,1,1
1,36,0,0,0,0,0,1,44,0,0,1
1,7,0,4,0,0,13,0,436,9,2,1
0,12,1,0,0,0,0,1,437,3,0,1
0,22,1,0,0,0,4,0,318,3,0,0
1,4,0,0,0,0,0,0,34,6,1,0
1,32,1,0,0,0,10,0,181,3,0,0
1,17,1,0,0,0,2,1,44,2,0,0
1,10,1,0,0,0,7,0,170,8,2,1
1,3,0,0,0,0,0,0,71,6,1,0
1,9,1,0,0,0,0,0,58,2,0,0
1,4,0,0,0,0,0,0,14,2,0,1
1,14,0,2,0,0,26,0,318,9,2,1
1,14,1,0,0,0,0,0,311,4,1,0
1,41,1,0,0,0,0,0,194,0,0,0
1,12,1,0,0,0,19,0,318,9,2,1
1,41,1,0,0,0,0,0,300,0,0,0
0,26,1,0,0,0,1,0,50,0,0,1
1,8,0,0,1,1,9,1,342,9,2,1
1,12,0,0,1,0,9,0,141,5,1,1
0,17,1,0,0,0,2,0,188,3,0,0
1,7,0,0,1,1,3,1,379,7,2,1
1,22,0,0,0,0,7,0,194,7,2,0
0,13,0,0,0,0,0,1,44,5,1,1
0,14,0,0,0,0,0,0,58,2,0,0
1,19,0,0,0,0,22,0,436,8,2,1
1,4,1,1,0,0,2,0,436,3,0,0
1,20,0,0,0,0,8,1,415,5,1,1
1,16,1,0,0,0,2,0,436,3,0,0
1,12,0,0,1,0,7,0,436,2,0,0
0,20,1,0,0,0,0,0,341,3,0,1
1,18,0,0,0,0,10,0,276,9,2,1
1,17,1,0,0,0,2,0,47,4,1,1
1,17,0,0,0,0,0,0,382,0,0,0
0,12,0,0,0,0,9,0,177,8,2,1
1,16,0,0,0,0,16,0,182,8,2,1
1,13,1,0,0,0,3,0,322,3,0,1
1,13,1,0,1,1,4,0,436,7,2,1
1,4,1,0,1,1,2,0,300,7,2,1
1,18,0,0,0,0,5,1,44,4,1,1
1,21,0,0,0,0,2,1,139,0,0,0
1,33,0,0,0,0,9,0,318,8,2,1
1,17,0,0,0,0,7,0,176,1,0,1
1,12,0,0,0,0,1,0,300,6,1,1
1,25,1,0,0,0,3,1,44,0,0,1
1,19,0,0,0,0,0,1,84,2,0,0
1,7,0,0,0,2,3,1,242,5,1,0
0,9,0,0,0,0,0,0,194,2,0,0
1,29,1,0,0,0,2,1,44,0,0,0
1,28,0,0,0,0,12,1,250,5,1,0
1,9,1,0,0,0,0,0,250,4,1,0
1,16,0,0,0,0,0,0,172,8,2,1
1,12,0,0,0,0,4,1,139,6,1,1
1,7,1,0,0,0,0,1,106,1,0,0
1,8,0,0,1,0,5,1,436,4,1,0
1,7,0,0,0,0,1,0,318,3,0,1
1,42,0,0,0,0,9,0,318,7,2,0
1,12,0,0,0,0,12,0,141,8,2,1
1,3,0,0,0,0,0,0,194,3,0,0
1,7,0,0,0,0,4,0,318,7,2,1
1,35,1,0,0,0,1,0,436,2,0,0
1,3,0,0,0,0,0,0,171,3,0,1
1,11,0,0,0,0,4,1,44,3,0,0
0,6,0,0,0,0,2,1,44,6,1,1
1,33,1,0,0,0,2,0,5,0,0,0
1,11,0,0,0,0,1,1,379,0,0,0
1,2,1,0,0,0,0,0,25,8,2,1
0,33,1,0,0,0,14,0,394,8,2,0
1,35,1,0,0,0,1,0,215,0,0,0
1,13,0,0,0,0,2,0,436,2,0,0
1,7,0,0,0,0,5,0,125,7,2,0
1,4,0,0,1,1,3,0,436,9,2,1
1,3,0,0,0,0,1,0,280,7,2,0
1,3,1,0,0,0,1,0,71,4,1,1
1,9,0,2,0,0,6,1,139,7,2,1
1,10,0,0,1,0,14,1,342,6,1,1
1,31,0,0,0,0,6,1,44,3,0,1
1,34,0,0,0,0,7,0,283,8,2,1
1,7,0,0,0,0,1,1,379,5,1,0
1,38,1,0,0,0,2,0,178,3,0,0
1,16,0,0,0,0,22,0,141,8,2,0
1,5,0,0,0,0,1,1,436,2,0,1
1,4,1,0,0,2,0,0,300,4,1,0
1,5,0,0,0,0,0,0,194,7,2,1
1,12,0,0,0,0,4,1,379,9,2,0
1,24,0,0,0,0,1,1,430,5,1,1
1,32,0,0,0,2,24,1,379,7,2,1
1,36,1,0,0,0,12,0,321,6,1,1
1,19,0,0,0,0,0,0,318,8,2,0
1,5,0,0,0,0,1,0,317,3,0,0
1,23,1,0,0,0,0,0,5,0,0,0
1,32,0,1,0,0,5,0,318,1,0,0
1,8,0,0,0,0,2,0,188,1,0,1
1,5,0,0,0,0,2,0,284,7,2,1
1,37,1,0,0,0,1,0,436,1,0,1
1,6,0,0,0,0,0,0,194,5,1,1
1,15,1,0,1,0,5,1,44,0,0,1
1,5,1,0,0,0,0,0,250,1,0,0
1,19,0,0,0,0,1,1,139,6,1,1
1,33,1,0,0,0,0,1,44,0,0,0
1,25,1,0,0,0,1,0,119,4,1,0
0,17,0,0,0,0,3,1,44,5,1,1
1,11,0,0,0,0,2,0,206,8,2,0
1,39,1,0,0,0,0,1,333,0,0,0
1,2,0,0,1,2,1,1,44,4,1,1
1,19,1,0,0,0,1,1,135,4,1,1
1,5,0,0,0,0,3,0,436,7,2,1
1,18,1,0,0,0,9,1,436,3,0,1
1,37,1,0,0,0,1,1,210,0,0,0
1,35,0,0,0,0,18,1,415,6,1,1
1,3,0,0,0,0,1,0,250,8,2,1
1,9,0,0,0,0,3,1,44,2,0,1
1,10,0,0,1,0,6,0,194,8,2,1
1,8,1,0,0,0,1,0,436,2,0,1
1,7,1,0,0,0,1,0,284,5,1,0
1,48,1,0,0,0,0,0,194,0,0,0
1,10,0,0,0,0,3,1,71,1,0,0
1,3,0,0,0,0,0,0,194,3,0,1
1,6,0,0,0,0,0,1,287,4,1,0
1,42,1,0,0,0,18,1,140,1,0,1
1,19,0,0,0,0,2,0,141,3,0,1
1,5,0,0,0,0,2,1,187,8,2,1
1,55,1,0,0,0,0,1,44,0,0,0
1,26,0,0,0,0,0,0,436,1,0,0
1,22,0,0,0,0,6,0,318,6,1,0
0,10,0,0,0,0,0,0,173,9,2,1
1,38,1,0,0,0,0,1,44,0,0,1
1,24,0,0,0,0,3,0,318,0,0,0
1,14,1,1,0,0,11,0,436,9,2,1
1,32,1,0,0,0,1,0,436,2,0,0
1,16,1,0,0,0,0,1,44,1,0,0
1,29,0,0,0,0,1,1,44,0,0,1
1,40,1,0,0,0,3,0,172,1,0,0
1,30,1,0,0,0,3,0,322,3,0,0
0,2,1,0,0,0,0,0,194,2,0,0
0,35,0,0,0,0,10,0,15,1,0,1
1,11,0,0,0,0,0,0,141,8,2,0
0,25,1,0,0,0,0,1,188,1,0,0
1,17,0,0,0,0,1,1,436,8,2,0
1,35,1,0,0,0,1,1,44,0,0,1
1,4,1,0,0,3,0,1,292,6,1,0
1,8,1,0,0,0,9,1,287,6,1,1
1,5,0,0,0,0,4,0,255,9,2,1
1,53,1,0,0,0,1,1,106,0,0,0
0,43,1,0,0,0,0,1,135,0,0,0
0,4,1,0,0,0,2,1,287,4,1,0
1,11,0,0,0,0,1,1,104,1,0,1
0,36,1,0,0,0,1,1,342,1,0,0
1,6,1,0,2,0,6,0,436,8,2,0
0,10,1,0,0,0,0,0,9,4,1,0
0,7,1,0,0,0,2,0,142,9,2,0
0,4,0,0,0,0,1,0,231,4,1,0
1,6,0,0,0,0,2,0,341,2,0,1
1,17,0,0,0,0,0,0,383,3,0,0
1,3,0,0,0,0,0,0,21,2,0,0
1,31,1,0,0,0,1,1,172,0,0,0
1,8,0,0,0,0,6,0,21,8,2,1
1,12,0,0,1,0,7,0,58,8,2,1
1,12,0,0,0,0,5,0,17,3,0,1
1,3,0,0,0,0,1,0,436,3,0,0
1,46,1,0,0,0,8,0,141,0,0,0
0,8,0,0,0,0,1,0,436,2,0,0
0,27,1,0,1,0,7,0,436,1,0,1
1,19,0,0,0,0,3,1,44,1,0,0
0,16,0,0,0,0,1,0,233,6,1,1
1,40,1,0,0,0,0,1,429,0,0,0
1,9,1,0,0,0,0,0,419,0,0,0
1,12,0,0,0,0,0,1,105,0,0,1
1,7,0,0,0,2,0,1,106,1,0,0
1,42,0,0,0,0,19,0,318,7,2,1
1,38,0,0,0,0,24,0,177,7,2,0
1,15,0,0,0,0,2,1,44,0,0,0
1,7,1,0,1,0,9,0,61,8,2,1
1,29,0,0,0,0,15,0,318,6,1,0
1,14,0,0,0,0,6,0,194,6,1,1
1,6,0,0,0,0,3,0,91,2,0,1
1,5,1,0,1,0,2,0,436,7,2,1
1,7,0,0,0,0,1,0,321,3,0,1
0,2,0,0,0,0,0,0,194,3,0,0
1,14,0,0,0,4,9,0,65,8,2,0
0,31,0,0,0,0,0,0,15,0,0,0
1,4,0,0,0,0,1,0,194,2,0,0
1,6,0,0,0,0,0,0,296,2,0,0
1,8,1,0,0,0,10,0,141,6,1,1
1,11,0,0,0,0,5,0,341,7,2,0
0,2,0,1,0,0,1,0,188,9,2,1
1,31,1,0,0,0,1,1,106,0,0,0
1,11,0,0,0,0,1,1,44,1,0,1
1,0,0,3,0,0,2,0,436,8,2,1
1,4,1,0,0,0,0,0,250,5,1,0
1,16,0,3,0,0,8,0,436,9,2,0
0,8,0,0,0,0,3,0,15,4,1,0
1,3,0,0,0,0,0,0,65,6,1,1
1,36,1,0,0,0,2,1,44,0,0,0
1,41,0,0,0,0,1,0,318,0,0,0
1,4,0,0,0,1,0,0,426,7,2,1
1,46,0,0,0,0,20,0,141,6,1,0
1,27,1,0,0,0,1,1,140,0,0,1
0,4,0,0,0,0,0,0,194,3,0,0
1,6,0,0,0,0,5,0,176,2,0,1
0,12,0,0,0,0,3,0,176,5,1,1
0,9,1,0,0,0,0,0,437,4,1,0
1,2,1,0,0,2,0,0,194,3,0,0
1,10,1,0,0,0,5,0,436,4,1,1
1,5,1,0,0,1,3,0,436,5,1,1
0,14,0,0,0,0,0,1,44,1,0,0
0,26,1,0,0,0,1,0,194,0,0,0
1,23,0,0,0,0,8,0,171,3,0,0
1,12,1,0,0,0,3,0,229,1,0,0
1,9,0,0,0,0,2,1,44,4,1,1
1,14,0,0,0,0,0,0,318,0,0,1
1,22,0,0,1,1,24,1,44,7,2,1
1,5,0,0,0,0,1,0,437,1,0,0
1,15,0,0,0,0,1,0,436,9,2,0
0,15,0,0,0,0,3,1,44,3,0,0
1,15,1,0,0,0,3,0,165,4,1,0
1,15,1,0,0,0,0,0,341,0,0,0
1,23,0,0,0,0,2,1,436,5,1,1
1,10,0,0,0,0,9,1,44,4,1,0
0,7,0,0,0,0,0,0,15,4,1,1
0,12,0,0,0,0,1,1,140,3,0,0
0,29,0,0,0,0,0,1,136,1,0,0
1,6,1,0,0,0,0,0,194,1,0,1
1,19,1,0,0,0,5,1,436,4,1,0
1,13,1,0,0,0,9,0,436,7,2,1
0,12,1,0,0,0,1,0,318,2,0,0
1,34,0,0,0,0,0,0,232,3,0,1
1,7,0,0,0,1,5,0,262,9,2,1
1,42,0,0,0,0,10,0,436,8,2,0
0,28,0,0,0,0,7,1,44,7,2,0
1,44,1,0,0,0,3,1,44,0,0,0
1,18,1,0,0,0,0,1,44,6,1,1
1,6,0,0,0,1,2,0,396,2,0,1
1,7,1,0,2,1,9,0,436,8,2,0
1,3,0,0,0,1,0,1,44,9,2,1
1,11,0,0,0,0,5,0,317,6,1,1
1,34,0,0,0,0,0,1,44,0,0,1
1,11,0,0,0,0,5,0,296,9,2,0
1,41,0,0,0,0,13,0,177,1,0,1
1,21,0,0,0,0,2,0,317,2,0,0
1,2,0,0,1,1,1,0,58,9,2,1
1,32,1,0,0,0,0,1,106,0,0,0
1,9,0,0,0,0,7,0,64,8,2,1
1,9,0,0,0,0,0,1,44,0,0,0
1,13,1,0,0,0,4,0,177,6,1,1
0,14,0,0,0,0,2,0,426,2,0,0
0,6,0,0,0,0,2,1,414,5,1,0
1,6,0,0,0,0,4,0,188,8,2,1
1,12,1,0,0,0,0,1,287,1,0,1
1,3,0,1,1,0,2,0,436,5,1,0
1,23,1,0,0,0,0,0,318,1,0,0
1,14,0,0,0,0,2,0,318,7,2,1
1,9,1,0,0,0,5,0,318,5,1,0
0,6,1,0,0,0,1,0,194,4,1,0
1,51,1,0,0,0,0,1,107,0,0,1
1,7,1,0,0,0,1,0,318,8,2,0
1,37,1,0,0,0,0,1,44,0,0,1
1,10,0,1,0,0,7,0,194,9,2,1
1,9,1,0,0,0,0,1,105,3,0,1
0,2,0,0,0,0,1,0,50,5,1,1
1,18,0,0,0,0,2,0,141,0,0,1
1,7,0,0,1,1,10,0,125,9,2,1
0,17,1,0,0,0,1,1,44,3,0,0
1,14,0,0,1,3,12,1,44,9,2,1
1,3,1,0,0,1,1,1,94,5,1,0
1,23,1,0,0,0,1,0,436,0,0,0
1,20,0,0,0,0,0,0,141,7,2,0
1,3,0,0,0,0,1,0,383,8,2,1
1,13,1,0,0,0,10,1,287,7,2,0
1,17,1,0,0,0,2,1,431,1,0,1
1,16,0,0,0,0,5,1,44,5,1,0
1,34,1,0,0,0,0,1,44,0,0,0
1,3,0,0,0,0,0,0,436,7,2,0
1,25,0,0,0,0,8,1,44,1,0,0
0,14,1,0,0,0,0,0,194,1,0,0
1,31,1,0,0,0,5,0,347,5,1,1
0,3,0,0,0,0,0,1,44,3,0,0
1,10,0,0,0,0,5,0,90,4,1,1
0,47,1,0,0,0,1,0,206,0,0,0
0,9,1,0,0,0,0,1,44,2,0,0
1,30,1,0,0,0,20,0,318,7,2,1
1,7,0,0,0,1,1,1,287,7,2,0
1,2,0,0,0,0,0,1,44,2,0,1
1,45,0,0,0,0,6,0,436,2,0,0
1,22,1,0,0,0,0,1,140,1,0,0
1,3,0,0,0,0,1,0,194,9,2,1
1,9,1,0,0,0,1,1,44,1,0,0
1,17,1,0,0,0,0,1,44,9,2,1
1,14,0,0,0,0,9,1,436,5,1,1
0,32,0,0,0,0,0,1,44,0,0,0
1,13,0,0,0,0,1,1,139,1,0,0
1,29,1,0,0,0,0,1,44,0,0,0
1,26,1,0,0,0,2,1,44,3,0,0
1,5,0,0,0,0,0,1,44,2,0,0
1,36,0,0,0,0,10,0,318,5,1,0
1,3,0,1,0,1,1,0,436,3,0,1
1,20,1,0,0,0,17,0,177,9,2,0
1,26,1,0,0,0,2,0,177,2,0,1
1,34,0,0,0,0,3,1,342,2,0,1
0,34,1,0,0,0,0,0,177,1,0,1
1,3,0,0,0,0,0,1,333,8,2,1
1,13,0,0,0,0,4,0,436,1,0,0
0,12,1,0,0,0,9,0,436,3,0,1
0,21,0,0,0,0,1,0,436,0,0,0
1,38,0,0,0,0,6,0,318,1,0,0
1,17,0,0,0,0,12,0,326,7,2,1
1,21,1,0,0,0,1,0,60,0,0,0
1,11,1,0,0,0,0,1,44,0,0,0
0,10,1,0,0,0,3,0,173,7,2,0
1,5,0,0,0,0,2,0,194,4,1,1
1,8,1,0,0,0,0,1,95,4,1,0
0,46,0,0,0,0,1,1,342,0,0,1
0,33,0,1,0,0,10,0,436,9,2,0
1,2,1,0,0,2,1,0,196,1,0,1
1,3,0,0,0,0,0,0,194,4,1,1
1,3,0,0,0,0,0,0,65,4,1,0
1,5,0,0,0,0,0,0,194,6,1,0
1,28,0,0,0,0,3,0,436,3,0,0
1,7,0,0,9,1,21,0,141,8,2,1
1,16,0,0,0,0,12,0,125,6,1,0
0,12,0,0,0,0,0,1,44,2,0,0
1,29,1,0,0,0,1,0,194,0,0,0
1,12,1,0,0,0,4,0,422,3,0,0
1,29,0,0,0,0,1,0,318,0,0,0
1,24,0,0,0,0,32,0,436,6,1,1
1,21,0,0,0,0,1,0,318,1,0,1
1,32,1,0,0,0,11,0,436,1,0,1
1,6,1,0,0,2,1,0,300,2,0,0
0,4,0,0,0,0,2,0,349,8,2,0
1,27,1,0,0,0,3,0,12,0,0,0
1,8,1,0,0,0,2,0,194,8,2,1
1,21,1,0,0,0,3,0,318,1,0,0
1,22,1,0,0,0,1,0,194,2,0,0
1,6,0,0,0,0,0,0,317,9,2,0
1,5,0,0,0,1,1,0,318,6,1,0
1,43,1,0,0,0,0,1,140,0,0,0
1,24,1,0,0,0,3,0,372,4,1,1
1,20,0,0,0,0,3,0,171,1,0,1
1,49,1,0,0,0,0,0,194,0,0,1
1,5,1,0,0,0,2,0,14,5,1,0
1,13,1,0,0,0,1,0,309,3,0,1
1,22,0,1,0,0,15,0,436,7,2,0
1,26,0,0,0,0,0,0,436,1,0,0
1,19,0,0,0,0,10,0,213,6,1,1
0,4,0,0,1,0,3,1,248,8,2,0
1,13,1,0,0,0,6,1,44,2,0,1
1,10,0,0,0,0,9,0,72,6,1,1
1,39,0,0,0,0,2,0,341,7,2,0
1,15,1,0,0,0,9,0,313,3,0,0
0,12,0,0,3,2,10,0,318,9,2,1
1,38,1,0,0,0,7,0,194,4,1,0
1,17,0,0,0,0,0,0,284,6,1,1
1,39,0,0,0,0,23,0,436,7,2,1
0,21,1,0,0,0,8,0,268,6,1,1
1,47,1,0,0,0,3,0,65,1,0,0
0,4,1,0,0,0,0,1,44,8,2,0
0,17,0,0,0,0,2,0,436,5,1,0
1,11,0,0,1,0,2,1,44,2,0,1
1,19,1,0,0,0,2,1,50,0,0,1
1,44,0,0,0,0,13,0,344,7,2,1
1,4,0,0,0,0,5,1,436,9,2,1
1,13,0,0,0,0,6,1,436,7,2,0
1,4,0,0,0,0,0,1,265,2,0,1
0,38,0,0,0,0,1,0,318,0,0,0
1,7,1,0,0,0,2,0,436,5,1,0
1,15,1,0,0,0,10,1,44,3,0,0
1,7,1,0,0,0,2,0,194,4,1,0
0,9,0,0,0,0,3,0,347,4,1,0
1,19,0,0,0,0,1,0,177,9,2,0
1,23,1,0,0,0,2,1,436,0,0,0
1,17,0,0,0,1,5,0,50,7,2,0
1,37,1,0,0,0,0,1,44,0,0,0
0,6,0,0,0,0,1,0,436,4,1,0
1,8,0,0,0,0,2,0,58,1,0,1
1,17,0,0,0,0,7,0,436,2,0,0
1,32,1,0,0,0,3,1,338,3,0,1
1,12,0,0,0,0,1,1,44,7,2,0
1,7,0,0,0,0,3,0,318,5,1,1
0,47,1,0,0,0,1,1,223,0,0,1
0,13,0,0,0,0,0,0,176,4,1,1
0,6,0,0,0,0,0,1,44,1,0,0
1,16,0,0,0,0,6,0,436,7,2,1
0,12,0,0,1,0,4,0,318,5,1,0
1,12,0,0,0,0,14,0,436,5,1,1
1,6,1,0,0,0,1,1,94,1,0,0
1,33,1,0,0,0,3,0,204,2,0,1
0,10,0,0,0,0,3,0,194,2,0,0
0,9,0,0,0,0,4,0,138,5,1,1
1,4,1,0,0,0,2,0,318,2,0,1
1,11,0,0,0,0,2,0,392,3,0,1
1,13,0,0,0,0,0,0,125,5,1,0
1,13,1,0,0,0,0,1,428,0,0,0
0,14,0,0,0,0,3,0,436,1,0,0
1,9,0,0,0,0,1,0,64,1,0,1
1,11,1,0,0,0,6,0,322,4,1,1
1,41,0,0,0,0,3,0,436,2,0,0
1,6,0,0,0,0,1,1,44,1,0,1
0,9,1,0,0,0,1,0,50,3,0,0
1,15,0,0,0,0,0,0,58,9,2,0
1,10,1,0,0,0,9,0,436,7,2,1
1,6,0,1,0,1,9,1,436,8,2,1
1,13,0,2,1,1,16,0,194,8,2,1
1,6,1,0,0,0,0,1,437,3,0,1
1,6,0,0,0,0,0,0,299,8,2,0
1,5,0,0,1,0,7,0,71,7,2,1
1,44,1,0,0,0,0,0,90,0,0,0
1,34,0,0,0,0,19,0,436,2,0,0
0,7,0,0,0,0,4,0,436,6,1,1
1,31,0,0,0,0,1,1,30,6,1,0
1,32,1,0,0,0,0,0,171,0,0,1
1,29,0,0,0,0,3,0,268,7,2,1
1,19,0,0,0,0,14,0,141,7,2,0
1,8,1,0,0,0,0,1,44,1,0,0
1,10,0,0,2,0,21,0,141,9,2,0
0,8,0,0,0,0,3,0,250,1,0,1
1,7,0,0,0,0,1,0,65,3,0,0
1,2,0,0,1,0,1,0,188,7,2,1
1,16,0,0,0,0,9,0,250,9,2,1
1,28,0,1,0,1,9,0,194,8,2,1
1,3,0,0,0,1,0,0,194,7,2,1
0,9,1,0,0,0,2,0,436,4,1,1
1,3,0,0,1,1,3,1,44,7,2,1
1,11,1,0,0,0,1,0,309,3,0,0
1,28,1,0,0,0,4,0,284,3,0,0
1,6,0,0,0,0,0,0,250,3,0,0
1,39,0,0,0,0,8,1,105,3,0,1
1,15,0,0,0,0,4,0,176,1,0,1
1,5,0,0,1,0,4,0,409,8,2,1
1,11,0,0,0,0,5,0,318,7,2,0
1,4,1,0,0,0,0,1,44,3,0,1
0,15,1,0,0,0,1,1,44,5,1,1
1,22,0,0,0,0,3,0,181,7,2,1
1,14,0,0,3,0,10,0,363,5,1,1
1,50,0,0,0,0,1,0,436,1,0,0
1,6,0,0,0,0,1,1,44,3,0,0
1,14,0,0,0,0,1,0,436,1,0,0
1,1,0,0,1,0,2,0,194,6,1,1
1,5,0,0,0,0,6,0,426,8,2,1
1,21,1,6,1,0,17,0,318,6,1,1
1,7,0,0,0,0,1,0,436,2,0,0
1,24,0,0,0,0,6,0,172,7,2,1
1,11,1,0,0,0,1,1,139,2,0,0
1,20,1,0,0,0,2,1,44,0,0,0
1,14,1,0,2,1,10,0,96,4,1,1
1,5,1,0,0,0,4,1,44,4,1,1
1,40,0,0,0,0,10,0,318,2,0,1
1,24,0,0,0,0,9,0,317,5,1,1
1,8,1,0,0,0,1,0,188,3,0,1
1,9,1,0,0,0,1,0,113,0,0,0
1,15,1,0,0,0,1,0,436,1,0,0
1,15,0,0,0,0,2,0,194,7,2,1
1,5,0,0,0,0,0,1,44,1,0,1
1,7,0,0,1,0,4,0,436,7,2,1
1,14,0,0,0,0,0,0,161,1,0,1
0,11,1,0,0,0,0,1,44,1,0,0
1,20,0,0,0,0,19,0,436,8,2,1
1,11,1,0,0,0,0,1,264,0,0,0
1,9,0,0,0,0,6,0,296,7,2,1
1,7,1,0,0,0,0,1,136,1,0,1
0,13,1,0,0,2,2,0,436,4,1,1
1,12,0,0,0,0,8,0,436,8,2,1
1,23,0,0,0,0,0,0,194,6,1,0
1,41,0,0,0,0,8,0,318,3,0,0
1,3,1,0,0,0,1,1,44,3,0,1
0,15,0,0,0,0,6,1,436,3,0,1
1,9,0,0,0,0,6,0,177,3,0,1
1,12,0,0,0,0,0,0,171,0,0,0
1,25,1,0,0,0,4,0,426,4,1,0
0,6,1,0,0,1,2,0,237,8,2,0
1,27,0,0,0,0,13,1,429,6,1,1
1,5,1,0,0,1,0,0,161,8,2,1
0,22,1,0,0,0,5,0,194,9,2,0
0,5,0,0,0,0,0,0,177,6,1,0
1,21,0,0,0,0,3,0,436,1,0,0
0,8,0,0,0,0,5,0,9,4,1,1
0,8,1,0,0,0,0,1,140,1,0,0
1,3,0,0,0,0,0,1,44,3,0,0
1,12,1,0,1,1,3,0,384,2,0,0
1,26,1,0,0,0,0,0,188,3,0,0
1,3,0,0,0,0,1,0,59,6,1,1
1,5,0,0,0,0,0,1,219,3,0,0
0,31,0,0,0,0,1,0,176,0,0,0
1,5,0,0,0,0,3,0,194,9,2,1
1,6,0,0,0,0,1,0,318,4,1,1
0,3,0,0,0,0,1,0,436,3,0,1
0,19,1,0,0,0,7,0,165,5,1,1
0,3,0,0,0,0,1,1,44,4,1,1
1,10,1,0,0,0,2,0,436,1,0,1
1,24,1,0,0,0,2,1,44,3,0,0
0,6,0,0,0,0,2,0,176,5,1,1
1,13,1,0,0,0,0,0,318,6,1,0
1,6,0,1,0,0,2,1,331,9,2,1
1,7,0,0,0,0,1,0,436,1,0,0
1,37,0,0,0,0,12,0,436,1,0,0
1,15,0,0,0,0,1,1,44,0,0,1
1,8,0,1,3,0,24,1,342,9,2,1
1,9,0,0,0,0,1,0,436,6,1,0
1,8,1,0,0,0,3,1,431,1,0,0
0,9,0,0,0,0,0,1,44,3,0,0
1,28,1,0,0,0,0,0,318,0,0,0
0,20,1,0,0,0,1,1,44,5,1,1
0,6,0,0,0,0,0,1,146,4,1,0
0,20,0,0,0,0,0,1,431,3,0,0
1,9,0,0,0,0,7,0,58,8,2,1
1,30,0,0,0,0,6,0,436,2,0,0
0,13,1,0,0,0,2,0,318,3,0,1
1,10,0,0,0,0,5,1,44,4,1,1
1,7,1,0,0,1,6,1,247,4,1,1
1,9,0,0,0,0,8,0,436,9,2,1
1,37,1,0,0,0,0,1,44,0,0,0
1,7,0,0,0,0,1,0,21,2,0,0
1,22,0,0,0,0,5,0,436,6,1,1
1,3,0,0,0,0,0,0,58,3,0,1
1,32,1,0,0,0,26,0,318,6,1,1
1,10,0,0,1,0,10,0,436,6,1,1
1,2,0,0,1,0,2,0,318,8,2,1
1,13,0,5,0,0,10,0,436,8,2,1
0,39,0,0,0,0,0,1,342,0,0,0
1,7,0,0,0,0,0,1,44,1,0,0
1,4,0,0,4,0,7,0,436,7,2,1
1,13,0,0,0,0,3,0,60,2,0,1
1,25,0,0,0,0,7,0,436,3,0,0
0,7,1,0,0,0,0,1,140,3,0,0
1,22,0,0,0,0,1,0,176,0,0,0
1,2,0,0,0,0,0,0,64,4,1,1
1,17,0,0,0,0,2,1,287,6,1,0
1,16,0,0,0,0,1,1,436,0,0,1
1,9,1,0,0,1,18,0,177,8,2,1
0,20,0,0,0,0,3,0,141,0,0,1
1,3,1,0,0,0,0,0,317,6,1,1
1,7,0,0,0,0,0,1,44,0,0,1
1,35,0,0,0,0,6,1,247,5,1,1
0,32,0,0,0,0,4,0,9,2,0,0
0,5,1,0,0,0,1,1,44,5,1,0
1,9,0,1,0,0,2,0,125,3,0,1
1,9,1,0,0,0,0,1,379,2,0,1
1,11,0,0,0,0,5,0,317,7,2,1
1,20,0,0,0,0,1,1,44,0,0,0
0,36,1,0,0,0,2,0,436,1,0,0
1,8,0,0,0,0,1,0,436,9,2,1
1,19,0,1,7,5,23,0,125,7,2,1
1,18,0,0,2,1,25,1,44,9,2,1
1,10,0,0,0,0,18,0,123,9,2,1
1,31,0,0,0,0,1,1,436,0,0,0
1,18,0,0,0,0,11,0,141,6,1,0
0,8,0,0,0,0,2,0,436,8,2,0
0,23,1,0,0,0,0,0,18,2,0,0
1,22,1,1,0,0,9,0,436,8,2,0
1,11,1,0,0,1,8,1,379,7,2,0
1,3,0,1,0,0,7,0,181,9,2,1
1,15,1,0,0,0,0,0,322,0,0,0
1,8,0,0,0,0,7,0,256,6,1,0
0,9,0,0,0,0,0,1,44,2,0,1
1,17,0,0,0,0,1,0,250,1,0,0
1,9,0,0,0,0,3,1,379,1,0,0
0,13,0,0,0,0,3,0,436,4,1,0
1,18,0,1,0,0,26,0,256,7,2,1
1,32,1,0,0,0,1,0,9,0,0,0
1,34,1,0,0,0,1,0,436,0,0,0
1,6,0,0,0,0,1,1,44,3,0,0
1,20,0,0,0,0,0,0,9,3,0,0
1,36,0,0,0,0,11,0,436,7,2,0
1,53,1,0,0,0,13,0,176,1,0,0
1,9,0,0,4,4,9,0,269,6,1,1
0,21,1,0,0,0,1,0,318,3,0,0
1,28,0,1,0,0,8,1,44,3,0,1
0,18,0,0,0,0,5,0,50,5,1,1
1,37,0,0,0,0,0,0,194,0,0,0
1,27,0,0,0,0,0,1,437,2,0,1
1,9,1,0,0,0,0,0,194,3,0,0
1,5,0,0,0,3,2,0,71,3,0,1
1,2,0,1,0,0,1,0,436,6,1,1
0,13,0,0,2,0,10,0,426,7,2,0
1,6,1,0,0,0,8,0,436,8,2,0
0,19,1,0,0,0,2,0,383,7,2,1
1,7,0,0,0,0,0,1,243,5,1,1
1,8,1,0,0,0,0,0,317,2,0,0
1,11,1,0,0,0,0,0,194,1,0,0
